item_id,category,item_name,unit,block,証拠等級,証拠ref,証拠URL,理由
5e564719072e,エアコン・空調,日立 エアコン 12畳用 3.6kW 上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
c888cd222c4a,エアコン・空調,日立 エアコン 12畳用 3.6kW 最上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
bc63acb4148d,エアコン・空調,日立 エアコン 14畳用 4.0kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
5fd40113ed3d,エアコン・空調,日立 エアコン 14畳用 4.0kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
a616ef9bc2fe,エアコン・空調,日立 エアコン 14畳用 4.0kW 上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
6f24b80e5e15,エアコン・空調,日立 エアコン 14畳用 4.0kW 最上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
4a7e5935ae2e,エアコン・空調,日立 エアコン 18畳用 5.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
86e11f7ca90c,エアコン・空調,日立 エアコン 18畳用 5.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
ccc9065dc5af,エアコン・空調,日立 エアコン 18畳用 5.6kW 上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
a43025e693b7,エアコン・空調,日立 エアコン 18畳用 5.6kW 最上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
b8a2081291f9,エアコン・空調,日立 エアコン 20畳用 6.3kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
20e612fe5941,エアコン・空調,日立 エアコン 20畳用 6.3kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
28b7ddf1dba2,エアコン・空調,日立 エアコン 20畳用 6.3kW 上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
bbf94c1bc774,エアコン・空調,日立 エアコン 20畳用 6.3kW 最上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
8278a1e627dc,エアコン・空調,日立 エアコン 23畳用 7.1kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
5d4039cabbeb,エアコン・空調,日立 エアコン 23畳用 7.1kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
8d74d729bf95,エアコン・空調,日立 エアコン 23畳用 7.1kW 上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
0407bdfd6a9a,エアコン・空調,日立 エアコン 23畳用 7.1kW 最上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
1ec93c70eeba,エアコン・空調,日立 エアコン 6畳用 2.2kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
ecf995eb85f7,エアコン・空調,日立 エアコン 6畳用 2.2kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
2a417d0a7194,エアコン・空調,日立 エアコン 6畳用 2.2kW 上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
343b7f5c5a31,エアコン・空調,日立 エアコン 8畳用 2.5kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
e387eeb223cf,エアコン・空調,日立 エアコン 8畳用 2.5kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
ef9c16a4ce7e,エアコン・空調,日立 エアコン 8畳用 2.5kW 上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
21b7f9241df2,エアコン・空調,日立 エアコン 8畳用 2.5kW 最上位 加湿機能付き,台,加湿×日立,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
b13906f2c189,エアコン・空調,東芝 RAS-2224DT 6畳 2.2kW,台,架空型番族,A,F25,https://www.free.dtnet.daikin.co.jp/,東芝実在痕跡ゼロ・架空型番族
185457fd1fe5,エアコン・空調,東芝 エアコン 10畳用 2.8kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
5c550b8bb807,エアコン・空調,東芝 エアコン 10畳用 2.8kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
bd777ef35ae2,エアコン・空調,東芝 エアコン 10畳用 2.8kW 上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
c9a7eedd7b76,エアコン・空調,東芝 エアコン 10畳用 2.8kW 最上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
238ec432f838,エアコン・空調,東芝 エアコン 12畳用 3.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
0f6a2f538470,エアコン・空調,東芝 エアコン 12畳用 3.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
e69957cf1bd3,エアコン・空調,東芝 エアコン 12畳用 3.6kW 上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
aa79e5fb866c,エアコン・空調,東芝 エアコン 12畳用 3.6kW 最上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
472d5d02989f,エアコン・空調,東芝 エアコン 14畳用 4.0kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
fe5e3839ba39,エアコン・空調,東芝 エアコン 14畳用 4.0kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
4dae816eacf2,エアコン・空調,東芝 エアコン 14畳用 4.0kW 上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
0e7f2dbfb3cf,エアコン・空調,東芝 エアコン 14畳用 4.0kW 最上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
496ba98c11f8,エアコン・空調,東芝 エアコン 18畳用 5.6kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
2cb9b6058a70,エアコン・空調,東芝 エアコン 18畳用 5.6kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
f38d8205abff,エアコン・空調,東芝 エアコン 18畳用 5.6kW 上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
e6db0edb0bba,エアコン・空調,東芝 エアコン 18畳用 5.6kW 最上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
beae9791eaa3,エアコン・空調,東芝 エアコン 20畳用 6.3kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
38694f9975cd,エアコン・空調,東芝 エアコン 20畳用 6.3kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
cfe7ff0e8790,エアコン・空調,東芝 エアコン 20畳用 6.3kW 上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
341b2e902e42,エアコン・空調,東芝 エアコン 20畳用 6.3kW 最上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
bdf65d27b8e8,エアコン・空調,東芝 エアコン 23畳用 7.1kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
b16c3c69429c,エアコン・空調,東芝 エアコン 23畳用 7.1kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
d5f86e3923b8,エアコン・空調,東芝 エアコン 23畳用 7.1kW 上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
01eae60691e0,エアコン・空調,東芝 エアコン 23畳用 7.1kW 最上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
8e0fa1d4316e,エアコン・空調,東芝 エアコン 6畳用 2.2kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
dd69e766f098,エアコン・空調,東芝 エアコン 6畳用 2.2kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
a8423f521be0,エアコン・空調,東芝 エアコン 6畳用 2.2kW 上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
a7b745a23b85,エアコン・空調,東芝 エアコン 8畳用 2.5kW エントリー 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
a7063067f1f4,エアコン・空調,東芝 エアコン 8畳用 2.5kW スタンダード 加湿機能付き,台,加湿×下位グレード,A,F01,https://www.ac.daikin.co.jp/roomaircon,加湿は上位機専用機能・下位グレードに非実在
aaf7f93124ab,エアコン・空調,東芝 エアコン 8畳用 2.5kW 上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
6d46bac837b1,エアコン・空調,東芝 エアコン 8畳用 2.5kW 最上位 加湿機能付き,台,加湿×東芝,A,F05,https://kadenfan.hitachi.co.jp/ra/lineup/xseries_26/,当該メーカーに加湿機能付き現行無し
